Date,Open,High,Low,Close,Adj Close,Volume
2020-11-05,141.625000,143.389999,139.910004,141.600006,141.410553,31902800
2020-11-06,141.097504,145.887497,138.949997,145.619995,145.425171,38334800
2020-11-09,145.524994,146.914993,136.107498,136.307495,136.125153,58297600
2020-11-10,136.065002,136.065002,126.282501,127.699997,127.529160,64406800
2020-11-11,130.537506,134.350006,129.482498,134.179993,134.000473,40474400
2020-11-12,134.789993,137.660004,133.160004,134.567505,134.387466,36581200
2020-11-13,136.272507,136.687500,130.592499,132.970001,132.792099,34631200
2020-11-16,131.725006,136.494995,131.559998,135.152496,134.971680,41377600
2020-11-17,135.524994,135.962494,133.037506,134.222504,134.042938,31202800
2020-11-18,134.652496,136.057495,131.850006,134.287506,134.107849,51092400
2020-11-19,132.127502,134.875000,131.000000,134.402496,134.222687,56593600
2020-11-20,134.539993,134.945007,130.649994,130.877502,130.702408,34108800
2020-11-23,131.712494,133.824997,130.154999,131.399994,131.224197,36135600
2020-11-24,131.425003,131.619995,128.850006,129.577499,129.404144,34650000
2020-11-25,130.324997,132.695007,130.199997,132.347504,132.170441,25991600
2020-11-27,133.750000,134.074997,131.705002,132.612503,132.435074,16727600
2020-11-30,132.649994,134.125000,129.722504,134.014999,133.835693,28695200
2020-12-01,134.922501,135.287506,132.282501,133.899994,133.720856,29694800
2020-12-02,133.505005,136.735001,132.342499,135.445007,135.263779,28336000
2020-12-03,135.875000,136.600006,133.289993,133.960007,133.820297,19952000
2020-12-04,134.485001,135.600006,133.887497,135.582504,135.441101,20224400
2020-12-07,136.012497,137.312500,135.000000,136.067505,135.925613,22324400
2020-12-08,135.850006,135.987503,132.815002,133.500000,133.360794,27192000
2020-12-09,133.005005,134.139999,128.682495,129.307495,129.172638,40130000
2020-12-10,128.690002,130.687500,128.494995,129.722504,129.587234,20776400
2020-12-11,129.672501,130.199997,128.229996,130.132507,129.996811,20926400
2020-12-14,130.880005,133.887497,130.774994,133.087494,132.948700,27015600
2020-12-15,134.397507,134.639999,131.867493,133.604996,133.465652,19301600
2020-12-16,134.225006,134.372498,132.125000,132.425003,132.286911,22311600
2020-12-17,133.667496,133.794998,131.785004,133.412506,133.273392,23138400
2020-12-18,133.789993,134.050003,130.705002,132.720001,132.581589,34206400
2020-12-21,130.747498,133.699997,129.675003,133.322495,133.183472,30233200
2020-12-22,133.192505,133.372498,130.539993,132.782501,132.644043,18558000
2020-12-23,132.559998,132.750000,130.050003,130.092499,129.956833,17914400
2020-12-24,130.372498,131.324997,129.387497,129.937500,129.801987,9788400
2020-12-28,130.625000,130.625000,127.632500,129.000000,128.865479,21256400
2020-12-29,129.250000,130.725006,128.422501,129.432495,129.297516,17037200
2020-12-30,129.902496,132.137497,128.967499,131.457504,131.320404,22539600
2020-12-31,131.365005,131.509995,129.149994,130.550003,130.413864,19242400
2021-01-04,131.042496,136.524994,129.625000,131.134995,130.998245,56064000
2021-01-05,130.997498,134.434998,130.869995,134.047501,133.907715,32276000
2021-01-06,132.225006,132.449997,125.860001,126.144997,126.013451,58042400
2021-01-07,129.675003,133.777496,128.865005,133.440002,133.300858,46148000
2021-01-08,133.625000,134.210007,130.419998,132.767502,132.629044,29252800
2021-01-11,134.187500,139.610001,133.625000,136.214996,136.072937,51834400
2021-01-12,137.524994,137.544998,133.449997,134.847504,134.706879,29147600
2021-01-13,134.899994,136.250000,133.850006,135.317505,135.176376,21002800
2021-01-14,135.750000,135.997498,131.804993,132.002502,131.864838,28312000
2021-01-15,132.279999,133.252502,128.485001,128.595001,128.460892,27778000
2021-01-19,130.162506,130.940002,128.440002,130.252502,130.116669,22618800
2021-01-20,131.117493,134.304993,130.567505,133.657501,133.518127,25857200
2021-01-21,134.184998,139.992493,132.529999,138.675003,138.530396,33778000
2021-01-22,137.399994,138.417496,136.272507,137.125000,136.982010,24682000
2021-01-25,137.817505,138.285004,132.365005,136.532501,136.390137,25111200
2021-01-26,135.804993,136.447495,133.875000,134.352493,134.212372,16398000
2021-01-27,132.300003,132.327499,127.937500,129.177505,129.042801,37127200
2021-01-28,129.962494,133.397507,129.604996,130.509995,130.373886,22831600
2021-01-29,130.750000,133.347504,129.115005,129.897507,129.762054,27155200
2021-02-01,130.532501,132.707504,129.027496,132.369995,132.231949,21720400
2021-02-02,133.987503,135.720001,132.854996,135.567505,135.426132,22044000
2021-02-03,136.360001,139.317505,135.164993,135.304993,135.163895,24540800
2021-02-04,135.309998,136.735001,133.377502,136.642502,136.500031,20134000
2021-02-05,137.250000,137.372498,135.457504,135.910004,135.768280,16915200
2021-02-08,137.272507,144.737503,137.272507,144.387497,144.236923,43462400
2021-02-09,143.407501,145.832504,142.225006,142.632507,142.483765,28756000
2021-02-10,144.632507,149.050003,143.414993,147.642502,147.488556,48535200
2021-02-11,149.802505,152.722504,149.250000,152.507507,152.348465,45082800
2021-02-12,150.500000,152.912506,147.750000,149.612503,149.456482,37475600
2021-02-16,150.642502,153.725006,149.500000,153.302505,153.142639,32196000
2021-02-17,151.710007,152.235001,147.800003,149.059998,148.904556,27475600
2021-02-18,147.289993,148.732498,145.750000,148.289993,148.135330,23386800
2021-02-19,150.244995,151.770004,148.467499,149.264999,149.109360,27172400
2021-02-22,147.747498,151.332504,143.250000,143.557495,143.407776,32588400
2021-02-23,140.752502,142.387497,133.895004,141.419998,141.272522,39178000
2021-02-24,141.227493,145.067505,137.559998,144.990005,144.838806,44832000
2021-02-25,140.455002,143.747498,132.162506,133.074997,132.936203,82443600
2021-02-26,137.524994,138.544998,133.610001,137.145004,137.001984,50093200
2021-03-01,138.750000,139.250000,135.532501,138.417496,138.273148,35318400
2021-03-02,139.000000,139.205002,133.960007,134.062500,133.922699,26411600
2021-03-03,134.262497,134.514999,127.987503,128.047501,127.913971,37759200
2021-03-04,128.007507,129.750000,120.837502,123.702499,123.573494,57334400
2021-03-05,125.500000,125.500000,116.792503,124.614998,124.485054,54284000
2021-03-08,124.500000,124.712502,115.665001,115.932503,115.811600,54311200
2021-03-09,121.302498,126.167503,120.592499,125.202499,125.115097,52182400
2021-03-10,128.404999,129.800003,124.574997,124.682503,124.595474,38437600
2021-03-11,129.500000,130.462494,127.345001,129.934998,129.844299,29991600
2021-03-12,126.482498,128.887497,125.900002,128.559998,128.470261,24396400
2021-03-15,128.647507,132.067505,127.672501,131.912506,131.820419,22198800
2021-03-16,133.565002,135.125000,131.167496,132.912506,132.819733,27212800
2021-03-17,130.397507,134.532501,129.895004,133.412506,133.319397,24386400
2021-03-18,131.365005,131.839996,127.169998,127.224998,127.136192,29389600
2021-03-19,127.500000,129.214996,126.125000,128.457504,128.367844,29920800
2021-03-22,129.127502,133.945007,129.067505,131.862503,131.770462,29780400
2021-03-23,132.542496,133.445007,130.212494,130.707504,130.616257,22204800
2021-03-24,131.512497,131.592499,126.367500,126.430000,126.341751,24584000
2021-03-25,124.995003,127.147499,122.720001,125.352501,125.264999,29514400
2021-03-26,125.544998,128.562500,123.735001,128.392502,128.302887,36396800
2021-03-29,128.202499,130.625000,127.000000,129.482498,129.392105,27352000
2021-03-30,128.419998,129.752502,127.050003,128.717499,128.627640,20020400
2021-03-31,130.154999,134.705002,129.824997,133.482498,133.389328,31477600
2021-04-01,135.722504,138.699997,135.112503,138.117493,138.021088,30827600
2021-04-05,138.675003,140.139999,137.330002,139.875000,139.777359,25567200
2021-04-06,139.997498,140.542496,137.735001,138.615005,138.518250,19174400
2021-04-07,138.807495,142.434998,137.115005,141.434998,141.336258,25128400
2021-04-08,142.527496,144.714996,142.490005,143.169998,143.070053,24441600
2021-04-09,142.139999,144.080002,141.750000,144.000000,143.899490,19517200
2021-04-12,142.897507,153.524994,141.392502,152.089996,151.983826,86932400
2021-04-13,152.315002,157.000000,151.257507,156.794998,156.685562,67621200
2021-04-14,156.250000,157.205002,152.274994,152.770004,152.663345,38550000
2021-04-15,156.625000,162.142502,156.315002,161.372498,161.259842,59848000
2021-04-16,160.529999,161.657501,158.652496,159.125000,159.013931,33520800
2021-04-19,155.365005,158.074997,152.330002,153.617493,153.510269,40442000
2021-04-20,153.232498,154.970001,149.630005,151.712494,151.606598,33413200
2021-04-21,151.187500,153.625000,151.022507,153.604996,153.497787,21677600
2021-04-22,153.750000,154.384995,147.835007,148.502502,148.398849,27778800
2021-04-23,149.342499,153.350006,149.002502,152.652496,152.545944,22750000
2021-04-26,151.850006,154.789993,151.250000,154.779999,154.671951,19779600
2021-04-27,155.785004,156.705002,153.544998,153.817505,153.710129,16457200
2021-04-28,153.645004,155.322495,152.154999,152.767502,152.660843,20941600
2021-04-29,154.000000,154.365005,150.714996,153.247498,153.140533,17319600
2021-04-30,151.744995,153.649994,149.970001,150.095001,149.990219,20191200
2021-05-03,151.250000,152.467499,147.875000,148.367493,148.263931,20391200
2021-05-04,146.372498,146.375000,140.102493,143.512497,143.412323,40532400
2021-05-05,147.089996,148.134995,143.875000,144.585007,144.484085,29202400
2021-05-06,144.952499,145.712494,142.179993,145.229996,145.128616,19338000
2021-05-07,148.082504,149.707504,146.717499,148.122498,148.019104,22932800
2021-05-10,147.872498,148.059998,142.500000,142.657501,142.557922,26890400
2021-05-11,138.250000,143.547501,137.500000,143.062500,142.962631,28558400
2021-05-12,140.095001,142.602493,137.092499,137.585007,137.488968,30340800
2021-05-13,140.337494,140.807495,134.589996,136.652496,136.557098,28540400
2021-05-14,138.899994,143.279999,137.485001,142.429993,142.330566,25861600
2021-05-17,141.570007,141.692505,138.535004,141.654999,141.556137,21698000
2021-05-18,142.669998,144.042496,140.039993,140.157501,140.059662,18625600
2021-05-19,135.664993,140.794998,135.432495,140.657501,140.559326,34400000
2021-05-20,143.024994,146.837494,142.705002,146.125000,146.023010,32159200
2021-05-21,151.637497,152.220001,148.695007,149.917496,149.812836,67299200
2021-05-24,152.125000,157.449997,151.759995,156.119995,156.011032,55481600
2021-05-25,157.660004,158.184998,154.824997,156.477493,156.368256,43540800
2021-05-26,157.342499,157.937500,155.862503,157.000000,156.890411,37044000
2021-05-27,156.997498,157.500000,154.600006,154.880005,154.771896,58147600
2021-05-28,155.009995,162.774994,155.009995,162.445007,162.331619,64453600
2021-06-01,162.699997,163.882507,159.032501,162.645004,162.531464,47280400
2021-06-02,162.522507,169.187500,162.354996,167.782501,167.665390,59416800
2021-06-03,167.007507,172.589996,165.830002,169.697495,169.579041,58000800
2021-06-04,171.125000,176.610001,170.955002,175.782501,175.659805,61712000
2021-06-07,175.712494,178.125000,171.927505,176.190002,176.067032,57575600
2021-06-08,175.272507,176.214996,172.509995,174.570007,174.448151,32384800
2021-06-09,175.157501,175.750000,172.557495,173.582504,173.501099,38165600
2021-06-10,173.500000,174.919998,171.759995,174.250000,174.168274,28777200
2021-06-11,174.794998,179.392502,174.437500,178.252502,178.168900,41630800
2021-06-14,179.059998,180.395004,176.627502,180.187500,180.102997,32137600
2021-06-15,179.149994,180.162506,177.279999,177.884995,177.801559,24303200
2021-06-16,177.907501,179.547501,175.845001,178.102493,178.018967,30712400
2021-06-17,177.744995,188.350006,177.562500,186.572495,186.484985,80965600
2021-06-18,187.839996,193.750000,185.839996,186.387497,186.300079,96885600
2021-06-21,184.352493,185.365005,178.227493,184.272507,184.186081,67238400
2021-06-22,184.714996,189.637497,183.860001,188.867493,188.778900,58014400
2021-06-23,190.077499,191.527496,189.077499,190.572495,190.483109,33235600
2021-06-24,192.277496,194.199997,190.882507,192.054993,191.964920,32092400
2021-06-25,192.804993,193.455002,188.945007,190.309998,190.220734,27836400
2021-06-28,193.612503,200.787506,193.190002,199.850006,199.756271,49543600
2021-06-29,198.824997,200.987503,196.570007,200.267502,200.173569,36763200
2021-06-30,199.992493,201.625000,198.637497,200.024994,199.931168,32656800
2021-07-01,201.250000,204.559998,200.190002,202.119995,202.025208,48013600
2021-07-02,204.402496,205.052505,202.877502,204.869995,204.773911,34276400
2021-07-06,207.375000,208.419998,203.502502,206.985001,206.887924,44670800
2021-07-07,208.535004,208.750000,203.320007,203.717499,203.621964,41842800
2021-07-08,198.565002,201.330002,197.007507,199.027496,198.934143,50330000
2021-07-09,199.625000,200.802505,197.542496,200.502502,200.408478,29662400
2021-07-12,202.399994,205.327499,201.877502,205.125000,205.028793,32198400
2021-07-13,204.005005,204.612503,201.139999,202.500000,202.405029,29070800
2021-07-14,203.577499,204.177505,197.527496,198.414993,198.321930,38010000
2021-07-15,198.117493,198.470001,188.585007,189.662506,189.573563,55056400
2021-07-16,190.304993,191.570007,180.729996,181.610001,181.524811,68822400
2021-07-19,179.152496,190.419998,178.654999,187.797501,187.709412,74906000
2021-07-20,187.300003,188.380005,181.639999,186.119995,186.032700,43468700
2021-07-21,188.820007,195.270004,187.419998,194.100006,194.008972,37101700
2021-07-22,196.419998,198.869995,192.759995,195.940002,195.848114,32382600
2021-07-23,196.559998,197.000000,192.500000,195.580002,195.488281,19567200
2021-07-26,193.110001,194.419998,189.139999,192.940002,192.849503,20394300
2021-07-27,192.649994,196.220001,187.410004,192.080002,191.989914,24886300
2021-07-28,193.190002,196.460007,189.949997,195.029999,194.938522,20219100
2021-07-29,195.190002,198.529999,193.279999,196.619995,196.527786,19078100
2021-07-30,194.179993,196.300003,192.630005,194.990005,194.898560,18349700
2021-08-02,197.000000,199.610001,193.610001,197.500000,197.407379,21744400
2021-08-03,197.399994,202.220001,192.199997,198.149994,198.057053,30181100
2021-08-04,199.899994,203.179993,198.279999,202.740005,202.644928,23130900
2021-08-05,205.000000,207.330002,203.419998,206.369995,206.273193,21143500
2021-08-06,205.240005,205.699997,202.100006,203.660004,203.564468,17849700
2021-08-09,204.460007,205.080002,201.429993,202.949997,202.854813,14644300
2021-08-10,203.220001,204.300003,198.350006,199.360001,199.266495,17923800
2021-08-11,200.429993,200.490005,194.300003,196.990005,196.897629,18592500
2021-08-12,198.699997,200.289993,196.199997,199.050003,198.956650,15165200
2021-08-13,199.050003,202.139999,198.509995,201.880005,201.785324,18306300
2021-08-16,201.350006,202.869995,194.529999,199.500000,199.406448,21087600
2021-08-17,196.850006,197.699997,192.669998,194.580002,194.488739,20458500
2021-08-18,195.000000,196.339996,190.000000,190.399994,190.310699,28591300
2021-08-19,194.940002,204.949997,187.619995,197.979996,197.887146,76655500
2021-08-20,199.910004,208.649994,199.330002,208.160004,208.062363,67574100
2021-08-23,209.710007,219.970001,209.500000,219.580002,219.477036,57580700
2021-08-24,217.529999,219.589996,215.350006,217.929993,217.827789,29729900
2021-08-25,217.369995,224.699997,217.220001,222.130005,222.025818,34770100
2021-08-26,222.000000,223.399994,217.899994,220.679993,220.576492,23794000
2021-08-27,221.839996,227.220001,221.669998,226.360001,226.253830,30472200
2021-08-30,228.300003,230.429993,225.509995,226.880005,226.773590,26258000
2021-08-31,226.949997,226.949997,221.199997,223.850006,223.784470,25985000
2021-09-01,224.850006,226.970001,223.570007,224.410004,224.344315,20176700
2021-09-02,225.179993,225.929993,222.949997,223.960007,223.894440,18783400
2021-09-03,223.250000,229.860001,222.000000,228.429993,228.363129,28053200
2021-09-07,228.330002,228.990005,225.220001,226.619995,226.553650,19810700
2021-09-08,225.130005,226.100006,219.770004,223.389999,223.324600,25443400
2021-09-09,223.119995,225.380005,221.309998,221.770004,221.705078,19685600
2021-09-10,223.479996,226.259995,222.699997,224.779999,224.714203,24837600
2021-09-13,226.839996,229.639999,218.580002,221.520004,221.455154,29750000
2021-09-14,222.750000,224.100006,220.860001,222.419998,222.354889,19975500
2021-09-15,223.089996,223.669998,219.660004,223.410004,223.344604,16653800
2021-09-16,221.830002,222.770004,219.270004,222.419998,222.354889,15603300
2021-09-17,223.000000,223.210007,218.300003,219.000000,218.935883,29450300
2021-09-20,211.460007,214.330002,206.619995,211.130005,211.068192,34944000
2021-09-21,214.169998,214.250000,209.500000,212.460007,212.397812,20468800
2021-09-22,213.660004,219.600006,211.960007,219.410004,219.345764,26872600
2021-09-23,221.399994,225.350006,218.899994,224.820007,224.754181,24855500
2021-09-24,220.699997,221.490005,218.610001,220.809998,220.745361,21765500
2021-09-27,217.100006,217.990005,213.250000,216.600006,216.536591,24521500
2021-09-28,212.139999,214.190002,206.509995,206.990005,206.929413,34306900
2021-09-29,209.399994,210.169998,204.669998,205.169998,205.109924,21839400
2021-09-30,207.679993,210.660004,206.880005,207.160004,207.099350,22100900
2021-10-01,207.500000,208.589996,202.029999,207.419998,207.359268,24097800
2021-10-04,205.039993,205.419998,195.550003,197.320007,197.262238,34563500
2021-10-05,199.500000,206.479996,198.539993,204.509995,204.450119,27928200
2021-10-06,201.199997,207.199997,200.800003,207.000000,206.939392,29720200
2021-10-07,210.919998,213.220001,209.720001,210.750000,210.688293,25691900
2021-10-08,211.009995,212.059998,207.750000,208.309998,208.249008,15125800
2021-10-11,205.750000,210.630005,205.110001,206.949997,206.889420,16338800
2021-10-12,208.279999,210.570007,205.279999,206.710007,206.649490,16213400
2021-10-13,209.179993,209.899994,207.130005,209.389999,209.328690,18065200
2021-10-14,212.880005,217.550003,211.220001,217.460007,217.396347,24358900
2021-10-15,218.100006,219.309998,216.619995,218.619995,218.555984,22699400
2021-10-18,217.490005,222.910004,216.440002,222.220001,222.154938,18949400
2021-10-19,222.759995,223.789993,220.369995,222.899994,222.834747,16147300
2021-10-20,223.050003,224.330002,219.820007,221.029999,220.965286,14627600
2021-10-21,220.970001,227.110001,220.830002,226.919998,226.853577,18759000
2021-10-22,228.229996,231.300003,225.610001,227.259995,227.193466,24938400
2021-10-25,229.729996,233.550003,227.699997,231.660004,231.592194,23023500
2021-10-26,239.889999,252.589996,239.240005,247.169998,247.097641,48589800
2021-10-27,244.740005,250.899994,242.820007,244.509995,244.438416,24599000
2021-10-28,248.779999,249.500000,245.229996,249.410004,249.336990,23420400
2021-10-29,250.009995,257.089996,250.000000,255.669998,255.595154,29250300
2021-11-01,256.489990,258.940002,252.270004,258.269989,258.194366,26574000
2021-11-02,258.220001,266.779999,258.000000,264.010010,263.932709,29411200
2021-11-03,266.700012,267.839996,262.350006,265.980011,265.902130,23991000
2021-11-04,272.290009,313.649994,271.179993,298.010010,297.922760,115363100
2021-11-05,301.869995,314.000000,294.100006,297.519989,297.432892,85126000
2021-11-08,301.489990,311.000000,299.070007,308.040009,307.949829,50310100
2021-11-09,322.820007,323.100006,299.640015,306.570007,306.480255,64674600
2021-11-10,293.559998,308.500000,287.779999,294.589996,294.503754,63620600
2021-11-11,304.679993,305.899994,297.769989,303.899994,303.811035,33217200
2021-11-12,300.100006,306.799988,296.299988,303.899994,303.811035,41305400
2021-11-15,305.519989,306.440002,292.470001,300.250000,300.162109,38490900
2021-11-16,297.589996,303.899994,297.059998,302.029999,301.941589,26448400
2021-11-17,304.179993,305.089996,288.000000,292.609985,292.524323,42850800
2021-11-18,323.670013,327.600006,313.209991,316.750000,316.657288,78171100
2021-11-19,322.429993,330.880005,319.049988,329.850006,329.753448,53386700
2021-11-22,335.170013,346.470001,319.000000,319.559998,319.466431,75433500
2021-11-23,315.350006,323.600006,308.799988,317.459991,317.367065,53216300
2021-11-24,314.609985,328.549988,309.279999,326.739990,326.644318,43516200
2021-11-26,326.000000,327.100006,313.500000,315.029999,314.937744,28306900
2021-11-29,323.660004,334.119995,320.359985,333.760010,333.662292,45496400
2021-11-30,331.690002,333.529999,318.640015,326.760010,326.664337,62206600
2021-12-01,332.190002,332.890015,313.799988,314.350006,314.296448,48436800
2021-12-02,312.140015,324.779999,310.250000,321.260010,321.205292,47289000
2021-12-03,320.000000,321.290009,301.299988,306.929993,306.877716,54432500
2021-12-06,298.799988,302.410004,280.380005,300.369995,300.318817,65893800
2021-12-07,309.570007,324.489990,306.510010,324.269989,324.214752,59305300
2021-12-08,319.989990,322.899994,314.209991,318.260010,318.205780,47555100
2021-12-09,317.339996,322.049988,304.279999,304.899994,304.848053,48850700
2021-12-10,311.500000,313.049988,298.609985,301.980011,301.928558,48882500
2021-12-13,302.489990,302.940002,281.160004,281.609985,281.562012,59834400
2021-12-14,276.989990,286.779999,272.500000,283.369995,283.321716,66703500
2021-12-15,284.000000,305.000000,278.380005,304.589996,304.538116,69829700
2021-12-16,311.519989,311.600006,280.929993,283.869995,283.821625,70736600
2021-12-17,279.850006,289.220001,277.600006,278.010010,277.962646,71375800
2021-12-20,273.049988,281.440002,271.450012,277.190002,277.142792,46184700
2021-12-21,283.739990,291.200012,274.010010,290.750000,290.700470,52438500
2021-12-22,288.910004,295.549988,284.489990,294.000000,293.949921,39518400
2021-12-23,297.549988,300.589996,294.309998,296.399994,296.349487,34302200
2021-12-27,296.600006,310.869995,296.399994,309.450012,309.397308,40368600
2021-12-28,313.119995,313.299988,300.119995,303.220001,303.168335,42059100
2021-12-29,302.730011,305.480011,293.660004,300.010010,299.958893,34313900
2021-12-30,298.269989,304.570007,295.399994,295.859985,295.809601,30886400
2021-12-31,296.739990,300.299988,293.309998,294.109985,294.059875,26653000
2022-01-03,298.149994,307.109985,297.850006,301.209991,301.158691,39154700
2022-01-04,302.769989,304.679993,283.489990,292.899994,292.850098,52715400
2022-01-05,289.489990,294.160004,275.329987,276.040009,275.992981,49806400
2022-01-06,276.399994,284.380005,270.649994,281.779999,281.731995,45418600
2022-01-07,281.410004,284.220001,270.570007,272.470001,272.423584,40993900
2022-01-10,265.809998,274.690002,256.440002,274.000000,273.953339,59468100
2022-01-11,273.230011,280.649994,268.390015,278.170013,278.122620,40408900
2022-01-12,280.670013,285.950012,276.079987,279.989990,279.942291,38341300
2022-01-13,283.790009,284.799988,264.980011,265.750000,265.704742,54017100
2022-01-14,263.000000,271.970001,262.100006,269.420013,269.374115,39583200
2022-01-18,262.600006,266.380005,257.700012,259.029999,258.985870,42427000
2022-01-19,260.790009,265.429993,250.520004,250.669998,250.627304,48831500
2022-01-20,253.039993,255.789993,240.779999,241.500000,241.458862,43518100
2022-01-21,235.070007,248.229996,232.630005,233.740005,233.700195,71895800
2022-01-24,223.300003,233.800003,208.880005,233.720001,233.680191,91398200
2022-01-25,225.460007,229.429993,220.000000,223.240005,223.201981,66461600
2022-01-26,232.399994,240.570007,223.000000,227.720001,227.681213,75595900
2022-01-27,235.679993,239.949997,216.750000,219.440002,219.402618,57335300
2022-01-28,220.119995,228.580002,212.960007,228.399994,228.361084,54377400
2022-01-31,231.820007,245.089996,230.520004,244.860001,244.818283,56468000
2022-02-01,251.039993,251.449997,238.899994,246.380005,246.338028,51892500
2022-02-02,257.940002,258.170013,245.529999,252.419998,252.376999,54341900
2022-02-03,244.580002,250.770004,237.800003,239.479996,239.439194,41017800
2022-02-04,239.720001,246.350006,236.320007,243.190002,243.148575,35482900
2022-02-07,243.720001,251.820007,242.020004,247.279999,247.237869,37686800
2022-02-08,243.589996,252.300003,239.800003,251.080002,251.037231,41035900
2022-02-09,256.220001,267.250000,253.529999,267.049988,267.004486,52428200
2022-02-10,259.950012,269.250000,256.000000,258.239990,258.195984,51320000
2022-02-11,259.160004,261.519989,237.729996,239.490005,239.449203,60547200
2022-02-14,239.339996,248.750000,237.550003,242.669998,242.628662,44042400
2022-02-15,249.490005,265.450012,247.839996,264.950012,264.904877,69986900
2022-02-16,262.589996,265.820007,255.520004,265.109985,265.064819,73267600
2022-02-17,256.299988,257.850006,241.649994,245.070007,245.028259,81059500
2022-02-18,246.679993,249.860001,231.000000,236.419998,236.379730,76125500
2022-02-22,230.350006,240.639999,230.000000,233.899994,233.860153,63342200
2022-02-23,238.020004,241.550003,223.009995,223.869995,223.831863,56651100
2022-02-24,210.149994,238.000000,208.899994,237.479996,237.439545,73580100
2022-02-25,237.210007,242.169998,233.809998,241.570007,241.528854,52886600
2022-02-28,239.919998,246.649994,237.070007,243.850006,243.808472,47639300
2022-03-01,242.910004,243.770004,231.320007,234.770004,234.730011,41205600
2022-03-02,237.559998,244.089996,234.149994,242.199997,242.199997,38964200
2022-03-03,242.619995,243.259995,234.690002,237.139999,237.139999,36509500
2022-03-04,233.839996,236.800003,224.820007,229.360001,229.360001,43141500
2022-03-07,228.169998,230.330002,213.300003,213.520004,213.520004,45082100
2022-03-08,213.089996,223.729996,206.500000,215.139999,215.139999,55746700
2022-03-09,223.869995,232.199997,222.470001,230.139999,230.139999,49274200
2022-03-10,225.309998,227.880005,218.820007,226.580002,226.580002,42806600
2022-03-11,230.220001,231.449997,220.460007,221.000000,221.000000,36659300
2022-03-14,218.690002,222.619995,211.589996,213.300003,213.300003,38535400
2022-03-15,215.179993,230.380005,213.220001,229.729996,229.729996,49199600
2022-03-16,235.000000,245.970001,231.720001,244.960007,244.960007,67142200
2022-03-17,241.199997,248.419998,239.059998,247.660004,247.660004,47194100
2022-03-18,247.990005,265.690002,246.240005,264.529999,264.529999,72977200
2022-03-21,265.070007,271.519989,259.670013,267.339996,267.339996,59172700
2022-03-22,267.269989,272.380005,260.720001,265.239990,265.239990,54700700
2022-03-23,261.260010,266.119995,255.750000,256.339996,256.339996,50212000
2022-03-24,261.660004,283.200012,259.070007,281.500000,281.500000,87737900
2022-03-25,278.859985,283.579987,272.709991,276.920013,276.920013,57901600
2022-03-28,277.559998,282.500000,272.059998,282.190002,282.190002,42549400
2022-03-29,286.950012,289.459991,279.799988,286.559998,286.559998,48898400
2022-03-30,283.040009,284.959991,275.029999,276.899994,276.899994,46348700
2022-03-31,277.820007,282.480011,272.700012,272.859985,272.859985,52344000
2022-04-01,273.750000,274.959991,262.670013,267.119995,267.119995,51653400
2022-04-04,267.279999,275.579987,266.130005,273.600006,273.600006,39712000
